fips,TOT_POP_1519_C,TOT_POP_2024_C,TOT_POP_2529_C,TOT_POP_3034_C,TOT_POP_3539_C,TOT_FEMALE_1519_C,TOT_FEMALE_2024_C,TOT_FEMALE_2529_C,TOT_FEMALE_3034_C,TOT_FEMALE_3539_C,WA_FEMALE_1519_C,WA_FEMALE_2024_C,WA_FEMALE_2529_C,WA_FEMALE_3034_C,WA_FEMALE_3539_C,BA_FEMALE_1519_C,BA_FEMALE_2024_C,BA_FEMALE_2529_C,BA_FEMALE_3034_C,BA_FEMALE_3539_C,H_FEMALE_1519_C,H_FEMALE_2024_C,H_FEMALE_2529_C,H_FEMALE_3034_C,H_FEMALE_3539_C,NHWA_FEMALE_1519_C,NHWA_FEMALE_2024_C,NHWA_FEMALE_2529_C,NHWA_FEMALE_3034_C,NHWA_FEMALE_3539_C,NHBA_FEMALE_1519_C,NHBA_FEMALE_2024_C,NHBA_FEMALE_2529_C,NHBA_FEMALE_3034_C,NHBA_FEMALE_3539_C,dem2010_P,birth_rate_2010_N,births_2010_N,birth_rate_2020_N,births_2020_N,NHWA_FEMALE_2034_share_X,NHBA_FEMALE_2034_share_X,H_FEMALE_2034_share_X,race_category_X,regime_X,pol_group_X,reg_Minority_majority_X,reg_Mixed_Competitive_X,reg_Mixed_Democratic_X,reg_Mixed_Republican_X,reg_White_Competitive_X,reg_White_Democratic_X,reg_White_Republican_X
12095,88367,105821,93559,83558,82569,43512,52280,46417,41825,41716,28355,35690,31737,28384,28320,11432,11718,10578,9610,9525,13145,13491,12529,12827,12556,16888,23913,20793,17105,17125,10402,10617,9557,8628,8652,0.5884162147364606,13.26,15191.0,11.18,15707.0,0.43986706707846457,0.20496434721965243,0.2764478160003416,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
12097,21442,18007,17469,17832,19383,10300,8854,8624,9163,10064,8025,7142,6978,7364,8133,1553,1122,1068,1163,1245,5414,4549,4124,4818,5062,3258,3097,3311,3113,3605,1148,813,799,789,912,0.6071073611765385,13.83,3715.0,11.63,4481.0,0.35738147967418643,0.09012424458541346,0.5063999099132915,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
12099,79570,74105,74695,71999,78802,38595,35383,36463,36131,39950,25689,23914,25029,25187,28685,10737,9596,9137,8462,8615,9282,8967,9408,9862,10075,17333,15859,16604,16229,19444,10275,9141,8690,8020,8213,0.5969287418436232,10.48,13834.0,9.36,14112.0,0.4509478870500199,0.2394120970206618,0.26150939551941615,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
12101,27637,22191,23419,25788,29570,13401,11059,12026,13234,15025,11704,9823,10681,11550,13198,943,670,724,867,874,2373,1749,1735,2062,2194,9596,8248,9120,9691,11186,813,587,636,761,782,0.4683730733836955,10.33,4801.0,8.71,4968.0,0.7450370329579559,0.054627054709656106,0.15270244224785925,White,White_Competitive,Competitive,False,False,False,False,True,False,False
12103,50416,47098,51142,48237,51997,24574,23831,25840,24424,26243,18585,18394,20307,19084,20681,4201,3824,3647,3419,3636,2746,2651,3004,2939,2758,16274,16089,17662,16505,18224,3993,3640,3463,3255,3487,0.529178769942847,9.24,8468.0,7.64,7462.0,0.6782643903097375,0.13979350833389567,0.11598623388892638,White,White_Competitive,Competitive,False,False,False,False,True,False,False
12105,40847,36499,36235,35013,36600,19666,18156,18314,17684,18486,14633,13970,14100,13592,14428,3989,3469,3375,3197,3127,4468,3869,4105,4144,3956,10627,10512,10418,9874,10846,3755,3232,3132,2967,2937,0.4629941082119657,12.32,7420.0,10.72,7984.0,0.5688222476640692,0.17230490822469255,0.2237692506555379,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
12109,12944,9871,9187,9416,11959,6214,4998,4744,4892,6199,5470,4479,4215,4304,5461,456,339,321,317,359,434,314,280,345,431,5088,4192,3966,3988,5063,434,325,306,307,341,0.3223475242093158,9.55,1815.0,7.71,2148.0,0.8299849665163318,0.06409730763974307,0.06416564165641657,White,White_Republican,Republican,False,False,False,False,False,False,True
12111,17656,14680,14812,15298,16749,8527,7243,7500,7786,8653,5689,4929,5454,5557,6223,2383,1975,1705,1824,1976,1792,1431,1600,1840,1924,4116,3664,3999,3895,4471,2260,1883,1629,1732,1881,0.546045886726063,11.08,3077.0,8.97,3024.0,0.5130276532469262,0.23276665630964535,0.2162102179413201,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
12113,10550,8875,9507,9084,9864,5025,4009,4350,4388,4914,4359,3573,3903,3836,4374,311,173,189,244,225,260,215,229,234,234,4143,3401,3697,3642,4175,288,159,181,231,210,0.2433888983183674,11.32,1713.0,9.75,1844.0,0.8425511885149447,0.04479485369106456,0.05318898564368087,White,White_Republican,Republican,False,False,False,False,False,False,True
12115,18363,15253,15816,15366,17649,8840,7495,7726,7578,9064,7587,6577,6788,6680,7944,843,602,616,526,658,1155,1022,1075,1141,1217,6553,5656,5812,5631,6825,787,555,571,474,622,0.4768360645278681,7.43,2818.0,5.98,2653.0,0.749989034606781,0.07017851660160533,0.1420237729724988,White,White_Competitive,Competitive,False,False,False,False,True,False,False
12117,30877,30888,28331,26477,27657,15081,15026,14202,13480,14420,11848,12062,11041,10479,11487,2147,1994,2123,1905,1772,3116,3101,2778,2779,2858,9112,9319,8611,8032,8885,1930,1783,1914,1718,1621,0.4723772622929471,10.36,4381.0,9.36,4437.0,0.6078954762573757,0.12679123349255408,0.20272548468670976,White,White_Competitive,Competitive,False,False,False,False,True,False,False
12127,31095,30798,25952,24890,26838,14782,14475,12824,12375,13360,11293,10856,10365,9936,11039,2735,2953,1888,1792,1691,2391,1895,1843,1939,1960,9213,9218,8730,8269,9266,2553,2801,1779,1649,1584,0.5066917202105097,9.52,4709.0,8.42,4726.0,0.6608106064425064,0.1570045873872057,0.14309119322478198,White,White_Competitive,Competitive,False,False,False,False,True,False,False
13021,11777,11537,10563,9625,9667,5865,6231,5629,5085,5057,1993,2498,2261,1849,2033,3646,3442,3168,3027,2838,164,215,192,177,132,1883,2343,2121,1721,1934,3612,3406,3144,2993,2818,0.5918193502409816,16.02,2492.0,13.83,2112.0,0.36500442608439065,0.563174977869578,0.03446444378872824,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
13051,19072,25441,22586,18333,16125,9686,13008,11365,9301,8177,4159,6885,6401,4916,4340,5010,5315,4246,3902,3414,519,911,829,615,455,3782,6149,5739,4413,3967,4922,5206,4149,3836,3354,0.5619383493219215,14.4,3818.0,12.09,3500.0,0.4840826750608778,0.39172655461186673,0.06993526162618044,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
13057,14354,11304,12769,14797,17728,6989,5505,6383,7635,9014,6140,4943,5656,6662,7891,521,345,434,575,717,734,630,855,1036,849,5494,4375,4898,5734,7114,481,325,396,538,677,0.2201748850391813,13.67,2930.0,9.53,2528.0,0.7686830917379501,0.06448803974798956,0.12912974440403627,White,White_Republican,Republican,False,False,False,False,False,False,True
13059,11940,26376,11326,8258,6409,6800,14280,5564,4046,3087,4630,11163,3717,2508,1819,1603,2015,1352,1215,1055,551,847,612,592,402,4145,10431,3164,1982,1461,1574,1965,1325,1182,1036,0.64009396838473,13.09,1528.0,10.18,1301.0,0.6520301381331101,0.18719129342821264,0.08585182084554206,White,White_Democratic,Democratic,False,False,False,False,False,True,False
13063,20233,19769,20166,19730,20431,9840,10067,10501,10397,10797,1600,2020,2283,2138,1853,7519,7286,7343,7492,8094,1182,1338,1614,1613,1304,715,1032,1021,858,833,7318,7047,7102,7264,7910,0.8390409386647177,15.67,4066.0,12.4,3628.0,0.09400936541256256,0.6915226869045696,0.14742451154529307,Black,Minority_majority,Democratic,True,False,False,False,False,False,False
13067,47982,44950,49897,50920,54575,23340,22119,25283,26412,28304,14136,13488,14898,15557,16735,7452,7010,8182,8499,9146,3109,3019,3879,4015,3618,11544,10951,11627,12131,13669,7138,6698,7818,8147,8807,0.4384726912395535,13.72,9441.0,11.34,8650.0,0.4702224510255507,0.3070284769826862,0.14784458232855555,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
13089,44643,51699,60936,57713,55591,21906,26144,31514,29579,28245,4963,8510,11924,11046,10213,15268,14944,16287,15526,15635,1835,2733,3695,3378,2603,3686,6464,9073,8370,8153,14911,14538,15816,15117,15319,0.7838811873134104,15.69,10857.0,13.33,10158.0,0.274046562811651,0.5212352556827952,0.1124064330501966,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
13121,63175,70784,79810,73791,72935,31187,35182,41245,37815,36894,11569,13762,18467,16031,16507,17068,18409,18799,17885,16628,2370,3001,3859,3686,2995,9786,11498,15369,13034,14052,16686,17871,18265,17435,16274,0.6566988338406163,15.19,13988.0,11.23,12104.0,0.34926734475937044,0.4689256140473731,0.092312809649691,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
13135,59956,48013,55071,59983,67071,28663,22898,27222,30914,34827,16088,13540,15827,16964,18500,8549,6069,7403,9393,10780,5927,5763,7170,7990,7081,11107,8650,9700,10171,12389,8049,5579,6844,8731,10270,0.4456278043234437,14.09,11344.0,11.2,10560.0,0.3519633733988202,0.2610509168990794,0.25820026161857984,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
13139,12916,11739,12134,12007,12753,6126,5755,5923,6004,6410,5190,4867,5166,5216,5632,622,595,471,503,461,2041,1621,1993,2083,1906,3284,3391,3341,3305,3845,577,537,424,449,430,0.2265368938130227,14.59,2621.0,12.02,2483.0,0.5676394073068657,0.07974211062097047,0.3221920597217509,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
13151,16891,10904,11205,13572,16891,8270,5543,5972,7456,9267,4066,3123,3333,3846,4371,3695,2108,2253,3183,4311,551,375,421,582,533,3683,2850,3020,3403,3985,3580,2036,2165,3081,4208,0.4691197978433243,13.14,2679.0,11.05,2643.0,0.4887986927415529,0.3838490327341732,0.07263718306889463,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
13153,10563,9426,10695,9297,9473,4979,4761,5428,4848,5026,2924,2840,3306,2936,3031,1748,1671,1805,1619,1676,331,331,425,369,290,2671,2586,2965,2642,2789,1714,1632,1762,1583,1651,0.393029339616218,14.35,2007.0,11.99,1919.0,0.5448560218128616,0.3309835738511671,0.07481545521048082,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
13215,14486,15433,15237,12994,12008,7090,7524,7582,6624,6245,2701,3504,3615,2967,2759,3983,3655,3477,3221,3091,455,580,586,492,397,2404,3110,3227,2630,2490,3883,3532,3362,3121,3008,0.5995987047717624,17.37,3298.0,14.33,2815.0,0.4126553152323976,0.46088357109986194,0.07630004601932812,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
13245,15684,17802,16923,13389,11660,7428,8662,8623,6673,5989,2166,3457,3477,2381,2146,4901,4696,4610,3955,3590,341,444,444,290,217,1952,3186,3219,2197,1996,4806,4584,4497,3881,3540,0.6609367561037875,14.99,3006.0,14.25,2879.0,0.3590449954086318,0.5410301360714583,0.04916937974789214,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
