state,fips,county,pop_2010,pop_2020
Alabama,01001,Autauga,54571.0,58809.0
Alabama,01003,Baldwin,182265.0,231768.0
Alabama,01005,Barbour,27457.0,25229.0
Alabama,01007,Bibb,22915.0,22301.0
Alabama,01009,Blount,57322.0,59130.0
Alabama,01011,Bullock,10914.0,10360.0
Alabama,01013,Butler,20947.0,19046.0
Alabama,01015,Calhoun,118572.0,116441.0
Alabama,01017,Chambers,34215.0,34772.0
Alabama,01019,Cherokee,25989.0,24973.0
Alabama,01021,Chilton,43643.0,45011.0
Alabama,01023,Choctaw,13859.0,12669.0
Alabama,01025,Clarke,25833.0,23091.0
Alabama,01027,Clay,13932.0,14237.0
Alabama,01029,Cleburne,14972.0,15057.0
Alabama,01031,Coffee,49948.0,53459.0
Alabama,01033,Colbert,54428.0,57232.0
Alabama,01035,Conecuh,13228.0,11597.0
Alabama,01037,Coosa,11539.0,10378.0
Alabama,01039,Covington,37765.0,37563.0
Alabama,01041,Crenshaw,13906.0,13193.0
Alabama,01043,Cullman,80406.0,87857.0
Alabama,01045,Dale,50251.0,49322.0
Alabama,01047,Dallas,43820.0,38458.0
Alabama,01049,Dekalb,71109.0,71617.0
Alabama,01051,Elmore,79303.0,87980.0
Alabama,01053,Escambia,38319.0,36768.0
Alabama,01055,Etowah,104430.0,103434.0
Alabama,01057,Fayette,17241.0,16326.0
Alabama,01059,Franklin,31704.0,32112.0
Alabama,01061,Geneva,26790.0,26658.0
Alabama,01063,Greene,9045.0,7731.0
Alabama,01065,Hale,15760.0,14788.0
Alabama,01067,Henry,17302.0,17141.0
Alabama,01069,Houston,101547.0,107202.0
Alabama,01071,Jackson,53227.0,52579.0
Alabama,01073,Jefferson,658466.0,674340.0
Alabama,01075,Lamar,14564.0,13972.0
Alabama,01077,Lauderdale,92709.0,93562.0
Alabama,01079,Lawrence,34339.0,33074.0
Alabama,01081,Lee,140247.0,174247.0
Alabama,01083,Limestone,82782.0,103565.0
Alabama,01085,Lowndes,11299.0,10321.0
Alabama,01087,Macon,21452.0,19527.0
Alabama,01089,Madison,334811.0,388154.0
Alabama,01091,Marengo,21027.0,19325.0
Alabama,01093,Marion,30776.0,29340.0
Alabama,01095,Marshall,93019.0,97611.0
Alabama,01097,Mobile,412992.0,414809.0
Alabama,01099,Monroe,23068.0,19771.0
Alabama,01101,Montgomery,229363.0,228952.0
Alabama,01103,Morgan,119490.0,123424.0
Alabama,01105,Perry,10591.0,8513.0
Alabama,01107,Pickens,19746.0,19130.0
Alabama,01109,Pike,32899.0,33002.0
Alabama,01111,Randolph,22913.0,21961.0
Alabama,01113,Russell,52947.0,59182.0
Alabama,01117,Shelby,195085.0,223038.0
Alabama,01115,St. Clair,83593.0,91468.0
Alabama,01119,Sumter,13763.0,12344.0
Alabama,01121,Talladega,82291.0,82149.0
Alabama,01123,Tallapoosa,41616.0,41309.0
Alabama,01125,Tuscaloosa,194656.0,227037.0
Alabama,01127,Walker,67023.0,65344.0
Alabama,01129,Washington,17581.0,15389.0
Alabama,01131,Wilcox,11670.0,10598.0
Alabama,01133,Winston,24484.0,23547.0
Alaska,02001,District 1,,
Alaska,02010,District 10,,
Alaska,02011,District 11,,
Alaska,02012,District 12,,
Alaska,02013,District 13,3141.0,3421.0
Alaska,02014,District 14,,
Alaska,02015,District 15,,
Alaska,02016,District 16,5561.0,5225.0
Alaska,02017,District 17,,
Alaska,02018,District 18,,
Alaska,02019,District 19,,
Alaska,02002,District 2,,
Alaska,02020,District 20,291826.0,291244.0
Alaska,02021,District 21,,
Alaska,02022,District 22,,
Alaska,02023,District 23,,
Alaska,02024,District 24,,
Alaska,02025,District 25,,
Alaska,02026,District 26,,
Alaska,02027,District 27,,
Alaska,02028,District 28,,
Alaska,02029,District 29,,
Alaska,02003,District 3,,
Alaska,02030,District 30,,
Alaska,02031,District 31,,
Alaska,02032,District 32,,
Alaska,02033,District 33,,
Alaska,02034,District 34,,
Alaska,02035,District 35,,
Alaska,02036,District 36,,
Alaska,02037,District 37,,
Alaska,02038,District 38,,
Alaska,02039,District 39,,
Alaska,02004,District 4,,
Alaska,02040,District 40,,
Alaska,02005,District 5,,
Alaska,02006,District 6,,
Alaska,02007,District 7,,
Alaska,02008,District 8,,
Alaska,02009,District 9,,
Alaska,02099,District 99,,
Arizona,04001,Apache,71518.0,66026.0
Arizona,04003,Cochise,131346.0,125445.0
Arizona,04005,Coconino,134421.0,145104.0
Arizona,04007,Gila,53597.0,53271.0
Arizona,04009,Graham,37220.0,38541.0
Arizona,04011,Greenlee,8437.0,9562.0
Arizona,04012,La Paz,20489.0,16546.0
Arizona,04013,Maricopa,3817117.0,4425102.0
Arizona,04015,Mohave,200186.0,213276.0
Arizona,04017,Navajo,107449.0,106714.0
Arizona,04019,Pima,980263.0,1043435.0
Arizona,04021,Pinal,375770.0,426000.0
Arizona,04023,Santa Cruz,47420.0,47668.0
Arizona,04025,Yavapai,211033.0,236210.0
Arizona,04027,Yuma,195751.0,205002.0
Arkansas,05001,Arkansas,19019.0,17148.0
Arkansas,05003,Ashley,21853.0,19058.0
Arkansas,05005,Baxter,41513.0,41628.0
Arkansas,05007,Benton,221339.0,284340.0
Arkansas,05009,Boone,36903.0,37367.0
Arkansas,05011,Bradley,11508.0,10545.0
Arkansas,05013,Calhoun,5368.0,4740.0
Arkansas,05015,Carroll,27446.0,28257.0
Arkansas,05017,Chicot,11800.0,10211.0
Arkansas,05019,Clark,22995.0,21445.0
Arkansas,05021,Clay,16083.0,14548.0
Arkansas,05023,Cleburne,25970.0,24710.0
Arkansas,05025,Cleveland,8689.0,7550.0
Arkansas,05027,Columbia,24552.0,22800.0
Arkansas,05029,Conway,21273.0,20710.0
Arkansas,05031,Craighead,96443.0,111242.0
Arkansas,05033,Crawford,61948.0,60119.0
Arkansas,05035,Crittenden,50902.0,48156.0
Arkansas,05037,Cross,17870.0,16828.0
Arkansas,05039,Dallas,8116.0,6481.0
Arkansas,05041,Desha,13008.0,11398.0
Arkansas,05043,Drew,18509.0,17345.0
Arkansas,05045,Faulkner,113237.0,123493.0
Arkansas,05047,Franklin,18125.0,17103.0
Arkansas,05049,Fulton,12245.0,12074.0
Arkansas,05051,Garland,96024.0,100173.0
Arkansas,05053,Grant,17853.0,17960.0
Arkansas,05055,Greene,42090.0,45738.0
Arkansas,05057,Hempstead,22609.0,20069.0
Arkansas,05059,Hot Spring,32923.0,33044.0
Arkansas,05061,Howard,13789.0,12786.0
Arkansas,05063,Independence,36647.0,37931.0
Arkansas,05065,Izard,13696.0,13578.0
Arkansas,05067,Jackson,17997.0,16765.0
Arkansas,05069,Jefferson,77435.0,67258.0
Arkansas,05071,Johnson,25540.0,25749.0
Arkansas,05073,Lafayette,7645.0,6305.0
Arkansas,05075,Lawrence,17415.0,16221.0
Arkansas,05077,Lee,10424.0,8593.0
Arkansas,05079,Lincoln,14134.0,12936.0
Arkansas,05081,Little River,13171.0,12026.0
Arkansas,05083,Logan,22353.0,21128.0
Arkansas,05085,Lonoke,68356.0,74012.0
Arkansas,05087,Madison,15717.0,16519.0
Arkansas,05089,Marion,16653.0,16828.0
Arkansas,05091,Miller,43462.0,42599.0
Arkansas,05093,Mississippi,46480.0,40682.0
Arkansas,05095,Monroe,8149.0,6802.0
Arkansas,05097,Montgomery,9487.0,8482.0
Arkansas,05099,Nevada,8997.0,8312.0
Arkansas,05101,Newton,8330.0,7228.0
Arkansas,05103,Ouachita,26120.0,22647.0
Arkansas,05105,Perry,10445.0,10018.0
Arkansas,05107,Phillips,21757.0,16571.0
Arkansas,05109,Pike,11291.0,10169.0
Arkansas,05111,Poinsett,24583.0,22965.0
Arkansas,05113,Polk,20662.0,19213.0
Arkansas,05115,Pope,61754.0,63384.0
Arkansas,05117,Prairie,8715.0,8287.0
Arkansas,05119,Pulaski,382748.0,399125.0
Arkansas,05121,Randolph,17969.0,18574.0
Arkansas,05125,Saline,107118.0,123430.0
Arkansas,05127,Scott,11233.0,9838.0
Arkansas,05129,Searcy,8195.0,7828.0
Arkansas,05131,Sebastian,125744.0,127797.0
Arkansas,05133,Sevier,17058.0,15839.0
Arkansas,05135,Sharp,17264.0,17274.0
Arkansas,05123,St. Francis,28258.0,23094.0
Arkansas,05137,Stone,12394.0,12354.0
Arkansas,05139,Union,41639.0,39050.0
Arkansas,05141,Van Buren,17295.0,15795.0
Arkansas,05143,Washington,203065.0,245866.0
Arkansas,05145,White,77076.0,76824.0
Arkansas,05147,Woodruff,7260.0,6272.0
Arkansas,05149,Yell,22185.0,20256.0
